sample_id,question_id,dataset_name,split_name,correct_or_not,hallucinated_or_not,generated_answer,ground_truth_answer,max_r,mean_r,max_entropy,mean_entropy,trigger_layer,trigger_step,pt_path
2888,2888,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7188946759259259,11.9375,5.433928621375376,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2888.pt
639,639,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7495659722222222,11.9375,4.8504416279877125,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/639.pt
2132,2132,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7316261574074074,11.9375,5.2726562535060335,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2132.pt
1383,1383,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.74609375,11.9375,5.057607345264982,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1383.pt
2889,2889,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7188946759259259,11.9375,5.093635007137023,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2889.pt
640,640,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7495659722222222,11.9375,5.383303623917471,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/640.pt
2133,2133,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7316261574074074,11.9375,4.84852819832605,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2133.pt
1384,1384,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.74609375,11.9375,5.382167049895637,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1384.pt
2890,2890,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7188946759259259,11.9375,5.464631916114615,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2890.pt
641,641,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6796875,0.7495659722222222,11.9375,5.413847689090824,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/641.pt
2134,2134,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7316261574074074,11.9375,5.354907853291071,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2134.pt
1385,1385,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.74609375,11.9375,4.779609807604402,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1385.pt
2891,2891,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7188946759259259,11.9375,4.944220622796735,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2891.pt
642,642,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7495659722222222,11.9375,5.327423902049344,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/642.pt
2135,2135,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7316261574074074,11.9375,4.819724937114346,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2135.pt
1386,1386,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.74609375,11.9375,5.400534739783076,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1386.pt
2892,2892,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7188946759259259,11.9375,5.407158498835685,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2892.pt
643,643,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7216435185185185,11.9375,4.979274655325026,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/643.pt
2136,2136,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7316261574074074,11.9375,5.267314796440369,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2136.pt
1387,1387,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7225115740740741,11.9375,5.283644940658703,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1387.pt
2893,2893,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6796875,0.7767650462962963,11.9375,5.288860330515962,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2893.pt
2137,2137,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7572337962962963,11.9375,4.842861396838811,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2137.pt
644,644,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7216435185185185,11.9375,5.3437573335370345,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/644.pt
1388,1388,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7225115740740741,11.9375,5.419608161242274,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1388.pt
2894,2894,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7767650462962963,11.9375,5.232664446853522,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2894.pt
2138,2138,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7572337962962963,11.9375,5.300247171905509,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2138.pt
645,645,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7216435185185185,11.9375,4.886860765517103,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/645.pt
2895,2895,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7767650462962963,11.9375,4.894409129046843,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2895.pt
1389,1389,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7225115740740741,11.9375,4.852479804567714,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1389.pt
2139,2139,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7572337962962963,11.9375,4.754348082773003,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2139.pt
646,646,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7216435185185185,11.9375,5.38058015926248,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/646.pt
2140,2140,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7572337962962963,11.9375,5.280615709162295,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2140.pt
2896,2896,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7767650462962963,11.9375,5.269127054701789,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2896.pt
1390,1390,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7225115740740741,11.9375,5.428514229282004,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1390.pt
2141,2141,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7572337962962963,11.9375,5.309461792906379,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2141.pt
647,647,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7109375,0.7216435185185185,11.9375,5.410431794609966,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/647.pt
2897,2897,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7767650462962963,11.9375,4.729450786799436,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2897.pt
1391,1391,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7225115740740741,11.9375,4.88806362403563,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1391.pt
2142,2142,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7572337962962963,11.9375,5.21385445877648,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2142.pt
2898,2898,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7767650462962963,11.9375,5.1955661206528285,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2898.pt
648,648,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7216435185185185,11.9375,5.390302851577121,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/648.pt
1392,1392,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7225115740740741,11.9375,5.282469161389852,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1392.pt
2143,2143,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7361111111111112,11.9375,5.0791364531163765,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2143.pt
2899,2899,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7476851851851852,11.9375,5.34061192714505,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2899.pt
649,649,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7414641203703703,11.9375,5.074666011612961,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/649.pt
1393,1393,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7310474537037037,11.9375,4.991067014397955,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1393.pt
2144,2144,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7361111111111112,11.9375,5.370565085078978,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2144.pt
2900,2900,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7476851851851852,11.9375,5.281504628046542,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2900.pt
650,650,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7414641203703703,11.9375,5.310808925467177,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/650.pt
1394,1394,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7310474537037037,11.9375,5.512088251465248,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1394.pt
2145,2145,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7361111111111112,11.9375,4.879683598044332,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2145.pt
2901,2901,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7476851851851852,11.9375,4.852079974512021,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2901.pt
651,651,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7265625,0.7414641203703703,11.9375,5.350310115901362,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/651.pt
1395,1395,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7310474537037037,11.9375,4.914343112253109,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1395.pt
2146,2146,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7361111111111112,11.9375,5.343534524954718,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2146.pt
2902,2902,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7476851851851852,11.9375,5.237118475238873,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2902.pt
652,652,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7414641203703703,11.9375,5.411696344684405,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/652.pt
1396,1396,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7310474537037037,11.9375,5.362112380692922,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1396.pt
2147,2147,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6953125,0.7361111111111112,11.9375,5.332083418956309,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2147.pt
2903,2903,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7476851851851852,11.9375,4.9700627958769905,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2903.pt
653,653,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7265625,0.7414641203703703,11.9375,5.4410308063359425,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/653.pt
2148,2148,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7361111111111112,11.9375,5.418231991484109,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2148.pt
1397,1397,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7310474537037037,11.9375,4.814278971211495,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1397.pt
2904,2904,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7476851851851852,11.9375,5.281731355884159,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2904.pt
654,654,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7414641203703703,11.9375,5.4052115966521255,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/654.pt
2149,2149,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7322048611111112,11.9375,4.792955743952174,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2149.pt
1398,1398,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7310474537037037,11.9375,5.431805103203793,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1398.pt
2905,2905,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6875,0.7676504629629629,11.9375,5.1902935941962225,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2905.pt
655,655,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7418981481481481,11.9375,5.138639900148934,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/655.pt
2150,2150,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7322048611111112,11.9375,5.288941178215195,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2150.pt
2906,2906,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7676504629629629,11.9375,5.202295858474827,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2906.pt
1399,1399,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.75,0.7378472222222222,11.9375,5.225600965088994,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1399.pt
656,656,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7418981481481481,11.9375,5.205566311220349,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/656.pt
2151,2151,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7322048611111112,11.9375,4.892473292471815,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2151.pt
2907,2907,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6875,0.7676504629629629,11.9375,5.256447734528373,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2907.pt
1400,1400,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7378472222222222,11.9375,5.208785360935955,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1400.pt
657,657,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7418981481481481,11.9375,4.880429997978034,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/657.pt
2908,2908,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7676504629629629,11.9375,5.192158402011312,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2908.pt
2152,2152,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7322048611111112,11.9375,5.282095376763179,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2152.pt
1401,1401,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7378472222222222,11.9375,4.966575215659049,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1401.pt
658,658,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7418981481481481,11.9375,5.259457977210897,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/658.pt
2909,2909,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7676504629629629,11.9375,4.770110172424228,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2909.pt
2153,2153,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7265625,0.7322048611111112,11.9375,5.345568021786942,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2153.pt
659,659,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7418981481481481,11.9375,4.7659035934909495,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/659.pt
1402,1402,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7378472222222222,11.9375,5.262553200926552,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1402.pt
2910,2910,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7676504629629629,11.9375,5.254429451599521,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2910.pt
2154,2154,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7322048611111112,11.9375,5.3073042897262495,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2154.pt
660,660,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7418981481481481,11.9375,5.276261073841969,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/660.pt
1403,1403,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7378472222222222,11.9375,4.8884182160717335,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1403.pt
2911,2911,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6953125,0.7332175925925926,11.9375,5.507621240859698,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2911.pt
2155,2155,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7455150462962963,11.9375,5.055057703260853,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2155.pt
661,661,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7303240740740741,11.9375,4.9468406767680815,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/661.pt
1404,1404,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7378472222222222,11.9375,5.350823781974685,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1404.pt
2912,2912,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7332175925925926,11.9375,5.368236890232546,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2912.pt
2156,2156,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7455150462962963,11.9375,5.410654430306374,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2156.pt
662,662,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7303240740740741,11.9375,5.313086346326225,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/662.pt
1405,1405,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7239583333333334,11.9375,4.896116454026187,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1405.pt
2913,2913,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7332175925925926,11.9375,4.908849653469904,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2913.pt
2157,2157,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7455150462962963,11.9375,4.963692157521317,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2157.pt
663,663,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7303240740740741,11.9375,4.874773026941844,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/663.pt
1406,1406,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7239583333333334,11.9375,5.306010827523003,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1406.pt
2914,2914,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7332175925925926,11.9375,5.248406020668912,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2914.pt
2158,2158,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7455150462962963,11.9375,5.324280069522377,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2158.pt
664,664,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7303240740740741,11.9375,5.4554952757100885,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/664.pt
1407,1407,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7239583333333334,11.9375,5.0716604622460935,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1407.pt
2915,2915,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6953125,0.7332175925925926,11.9375,5.332686174180458,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2915.pt
2159,2159,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7265625,0.7455150462962963,11.9375,5.287722436232798,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2159.pt
665,665,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7303240740740741,11.9375,5.032949357648823,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/665.pt
1408,1408,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7239583333333334,11.9375,5.398241790647294,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1408.pt
2916,2916,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7332175925925926,11.9375,5.329933720584261,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2916.pt
2160,2160,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7455150462962963,11.9375,5.3898118088297355,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2160.pt
